m,m3,d,tmin_avg,tavg_avg,tmax_avg,prcp_avg,wspd_avg,rain_pct
5,1,1,25.0,27.4,31.1,4.0,4.6,1.0
5,1,2,23.7,27.2,30.7,9.8,6.6,1.0
5,1,3,24.7,27.9,31.5,5.5,6.0,1.0
5,1,4,25.0,28.2,31.2,6.5,5.9,1.0
5,1,5,25.4,28.3,31.4,13.6,6.2,1.0
5,1,6,25.6,28.4,31.4,6.6,4.5,1.0
5,1,7,25.7,28.8,31.7,7.6,5.7,1.0
5,1,8,25.4,28.1,31.1,15.3,5.8,1.0
5,1,9,25.2,27.6,30.5,16.4,6.2,1.0
5,1,10,24.7,27.9,30.8,7.2,5.7,1.0
5,2,11,24.8,28.0,31.0,4.1,5.9,1.0
5,2,12,25.3,28.0,30.8,10.6,4.5,1.0
5,2,13,24.9,28.9,31.8,7.2,5.8,1.0
5,2,14,25.0,28.1,30.2,8.6,6.0,1.0
5,2,15,24.9,28.4,31.3,6.5,6.8,1.0
5,2,16,25.3,28.0,30.3,8.8,6.0,1.0
5,2,17,25.0,27.4,30.0,6.5,6.2,1.0
5,2,18,25.4,27.9,31.0,8.6,6.8,1.0
5,2,19,25.0,27.7,30.5,10.7,7.0,1.0
5,2,20,25.1,27.9,30.6,8.1,6.3,1.0
5,3,21,25.0,28.2,30.7,4.8,6.5,1.0
5,3,22,24.7,27.9,30.7,5.6,7.8,1.0
5,3,23,24.7,27.6,30.5,9.4,7.0,1.0
5,3,24,25.2,28.1,30.6,6.5,8.1,1.0
5,3,25,24.9,28.3,31.8,8.1,6.9,1.0
5,3,26,25.3,27.7,30.5,8.5,7.0,1.0
5,3,27,25.2,27.5,30.5,4.5,6.9,1.0
5,3,28,25.3,27.8,31.1,4.6,4.4,0.75
5,3,29,25.0,27.7,30.1,6.8,5.9,1.0
5,3,30,24.6,27.6,31.4,0.7,7.9,0.75
5,3,31,25.1,28.3,30.9,1.1,6.7,1.0
6,1,1,25.1,28.2,30.9,3.1,5.4,1.0
6,1,2,25.4,27.9,31.3,2.6,7.0,1.0
6,1,3,25.0,28.1,30.5,4.0,7.8,1.0
6,1,4,25.1,27.7,30.3,3.4,6.8,1.0
6,1,5,24.8,27.8,30.7,6.3,7.1,1.0
6,1,6,24.6,27.5,30.9,5.4,6.8,1.0
6,1,7,24.0,27.6,30.4,10.3,5.5,1.0
6,1,8,24.7,28.1,30.5,2.7,6.6,1.0
6,1,9,25.3,27.7,30.1,2.3,4.6,1.0
6,1,10,25.4,28.2,30.9,4.4,4.5,1.0
6,2,11,24.8,27.7,30.3,3.4,4.9,1.0
6,2,12,25.1,27.6,29.6,5.8,6.0,1.0
6,2,13,25.0,27.4,29.8,10.4,5.8,1.0
6,2,14,24.7,27.6,30.6,6.0,5.2,1.0
6,2,15,24.4,26.6,29.1,4.1,4.5,1.0
6,2,16,24.6,27.4,30.8,4.4,5.6,1.0
6,2,17,23.6,27.0,31.1,6.3,5.8,1.0
6,2,18,24.5,27.5,30.0,12.3,5.5,1.0
6,2,19,24.5,27.0,29.6,8.5,6.2,1.0
6,2,20,24.4,26.6,29.6,5.1,8.9,1.0
6,3,21,24.1,27.7,30.4,4.0,7.6,1.0
6,3,22,24.1,27.4,30.0,2.5,7.3,1.0
6,3,23,24.5,27.5,30.1,7.3,6.2,1.0
6,3,24,24.8,27.3,29.9,4.0,6.8,1.0
6,3,25,24.6,27.5,30.1,2.9,5.2,0.75
6,3,26,24.4,27.2,29.7,2.9,6.3,1.0
6,3,27,24.5,27.4,30.3,5.0,7.5,1.0
6,3,28,24.4,26.8,29.7,7.4,7.6,1.0
6,3,29,24.3,27.1,30.1,10.5,6.2,1.0
6,3,30,24.0,26.7,29.5,12.4,6.6,1.0
7,1,1,23.8,27.3,29.9,11.5,7.3,1.0
7,1,2,24.8,26.9,29.3,17.0,6.0,1.0
7,1,3,24.2,26.3,29.2,12.2,7.2,1.0
7,1,4,24.1,26.9,30.4,4.7,5.2,1.0
7,1,5,24.4,27.3,30.5,3.5,4.9,1.0
7,1,6,24.4,27.2,30.0,2.4,7.4,1.0
7,1,7,24.5,26.9,29.6,14.1,6.8,1.0
7,1,8,24.5,27.4,29.6,8.8,8.4,1.0
7,1,9,24.2,26.8,29.0,10.2,6.0,1.0
7,1,10,24.7,27.3,29.8,1.7,7.5,1.0
7,2,11,25.0,27.4,30.3,7.1,9.6,1.0
7,2,12,24.1,27.1,29.6,1.5,7.6,1.0
7,2,13,24.4,27.2,29.8,1.5,8.2,1.0
7,2,14,24.0,26.4,29.0,7.8,9.8,1.0
7,2,15,24.3,27.2,29.7,3.9,10.5,1.0
7,2,16,24.9,26.7,29.4,7.6,8.7,0.75
7,2,17,24.7,27.4,29.5,1.8,9.2,1.0
7,2,18,24.7,27.4,29.9,2.0,9.4,1.0
7,2,19,24.9,27.8,30.7,0.8,8.3,1.0
7,2,20,25.0,28.0,30.8,1.9,9.1,1.0
7,3,21,24.4,27.4,29.5,8.4,9.8,1.0
7,3,22,24.4,27.2,29.8,2.2,8.4,1.0
7,3,23,24.6,27.6,30.5,1.6,9.1,1.0
7,3,24,25.5,28.0,30.1,1.7,9.5,1.0
7,3,25,25.4,27.5,30.3,1.8,9.8,1.0
7,3,26,24.5,27.7,29.8,1.9,9.6,1.0
7,3,27,25.4,27.5,29.7,2.7,9.2,1.0
7,3,28,24.9,27.9,30.5,0.5,9.6,1.0
7,3,29,25.5,27.8,30.1,1.6,11.3,1.0
7,3,30,25.4,27.9,30.5,3.2,10.6,1.0
7,3,31,24.2,27.1,30.4,5.3,9.0,1.0
8,1,1,24.7,27.4,29.7,1.4,8.6,1.0
8,1,2,25.0,27.2,29.7,1.7,8.1,1.0
8,1,3,24.5,27.0,30.2,4.5,7.7,1.0
8,1,4,24.7,27.4,30.2,2.9,9.1,1.0
8,1,5,25.2,27.6,30.5,3.9,9.7,1.0
8,1,6,24.3,27.3,29.4,6.5,9.0,1.0
8,1,7,25.0,27.8,30.3,2.4,8.8,1.0
8,1,8,24.9,27.7,30.8,2.7,7.0,0.75
8,1,9,24.9,27.6,30.4,3.8,8.9,1.0
8,1,10,25.0,27.6,30.5,3.1,8.6,1.0
8,2,11,25.3,27.7,30.6,3.9,9.4,1.0
8,2,12,24.5,27.6,30.4,4.9,7.1,1.0
8,2,13,24.6,27.5,30.1,11.1,7.7,0.75
8,2,14,25.1,27.5,30.2,3.2,7.4,1.0
8,2,15,25.0,27.5,30.3,4.3,7.3,1.0
8,2,16,24.5,27.5,30.5,3.4,7.9,0.75
8,2,17,24.3,27.5,30.4,3.1,6.7,1.0
8,2,18,24.8,27.2,29.9,1.2,7.5,1.0
8,2,19,25.1,27.4,30.0,4.0,9.2,1.0
8,2,20,24.8,27.9,30.8,4.9,7.3,1.0
8,3,21,25.4,27.6,30.0,12.5,8.4,1.0
8,3,22,25.3,27.1,29.8,14.6,8.2,1.0
8,3,23,24.6,27.5,29.5,8.1,6.5,1.0
8,3,24,25.0,27.3,29.4,5.4,9.4,1.0
8,3,25,24.2,27.1,29.5,14.5,10.9,1.0
8,3,26,25.5,27.6,30.2,9.1,9.2,1.0
8,3,27,24.5,27.3,29.5,11.9,7.7,1.0
8,3,28,25.2,27.4,30.0,14.3,9.3,1.0
8,3,29,24.4,27.3,30.6,12.3,8.7,1.0
8,3,30,24.1,27.1,29.7,21.0,7.3,1.0
8,3,31,24.3,27.5,30.5,19.0,6.0,1.0
9,1,1,24.3,27.5,30.6,1.7,7.9,1.0
9,1,2,25.0,27.6,30.4,5.1,9.5,1.0
9,1,3,24.8,27.7,30.2,3.7,9.8,1.0
9,1,4,24.2,27.4,30.3,5.5,6.7,0.67
9,1,5,24.2,26.9,30.1,13.0,8.6,1.0
9,1,6,24.5,27.4,30.5,4.3,7.9,1.0
9,1,7,25.2,27.6,30.2,1.1,8.2,1.0
9,1,8,25.2,27.9,31.0,7.6,9.0,1.0
9,1,9,24.9,27.5,30.8,8.4,8.2,1.0
9,1,10,25.2,27.5,30.1,5.9,7.2,1.0
9,2,11,25.0,27.5,30.5,3.1,8.0,1.0
9,2,12,24.5,27.8,30.5,4.7,8.0,1.0
9,2,13,25.4,27.7,30.4,14.5,8.9,1.0
9,2,14,24.4,27.6,30.9,4.0,8.6,1.0
9,2,15,24.3,28.0,30.6,1.7,10.4,1.0
9,2,16,24.9,28.3,30.7,2.9,8.6,1.0
9,2,17,24.8,27.6,30.7,2.0,7.3,1.0
9,2,18,25.2,28.0,31.2,2.4,7.9,1.0
9,2,19,25.3,28.1,31.1,1.1,8.3,1.0
9,2,20,25.3,28.0,30.9,2.8,7.3,0.75
9,3,21,25.2,27.9,31.7,3.4,6.1,1.0
9,3,22,25.3,28.2,31.3,2.8,6.7,0.75
9,3,23,25.5,27.8,31.5,3.5,4.4,1.0
9,3,24,24.6,27.2,29.9,9.5,7.2,0.75
9,3,25,25.3,28.2,31.2,1.1,7.5,1.0
9,3,26,24.8,28.2,31.0,4.5,7.7,1.0
9,3,27,25.0,28.1,30.9,0.6,7.6,1.0
9,3,28,25.3,28.3,30.9,0.4,7.1,0.5
9,3,29,25.0,28.2,30.8,8.5,7.9,1.0
9,3,30,24.3,28.1,31.0,1.7,6.9,1.0
10,1,1,25.1,28.0,31.1,7.5,5.4,1.0
10,1,2,24.7,27.6,30.5,5.7,5.5,1.0
10,1,3,24.9,28.0,30.9,14.7,7.3,1.0
10,1,4,25.0,28.4,31.6,5.9,6.0,1.0
10,1,5,25.1,27.8,30.8,1.3,6.8,1.0
10,1,6,24.7,28.0,31.3,4.2,8.4,1.0
10,1,7,24.7,27.8,31.1,4.7,7.2,1.0
10,1,8,24.8,27.9,30.9,5.1,7.3,1.0
10,1,9,25.0,28.2,31.4,6.5,7.7,1.0
10,1,10,24.7,28.0,30.6,8.1,7.0,1.0
10,2,11,25.0,27.6,31.0,2.4,7.3,1.0
10,2,12,24.5,27.9,30.8,2.7,7.4,1.0
10,2,13,25.5,27.7,30.8,2.7,7.0,1.0
10,2,14,24.8,28.2,31.1,3.4,6.0,1.0
10,2,15,24.5,28.2,31.5,4.1,7.1,1.0
10,2,16,24.7,28.1,31.1,2.5,7.5,1.0
10,2,17,24.9,27.8,31.2,11.2,7.0,1.0
10,2,18,24.6,27.1,30.3,5.2,5.4,1.0
10,2,19,23.9,27.1,30.2,5.3,6.0,1.0
10,2,20,24.5,27.4,30.5,3.7,5.9,1.0
10,3,21,24.9,28.2,31.1,9.1,5.6,1.0
10,3,22,24.8,27.6,29.8,15.4,5.2,1.0
10,3,23,24.9,28.1,31.0,1.0,5.0,1.0
10,3,24,25.2,28.5,31.9,3.3,6.8,1.0
10,3,25,24.7,28.6,32.3,7.0,7.4,1.0
10,3,26,25.4,27.9,31.1,6.1,7.6,1.0
10,3,27,24.8,28.3,32.0,3.4,6.8,1.0
10,3,28,25.0,28.2,31.5,1.4,6.5,1.0
10,3,29,24.5,28.5,31.5,2.1,6.9,1.0
10,3,30,25.2,29.0,32.1,1.9,6.1,1.0
10,3,31,24.2,28.0,31.1,4.1,5.4,1.0
11,1,1,24.6,28.0,31.4,1.5,6.5,1.0
11,1,2,24.0,27.2,30.9,8.3,5.2,1.0
11,1,3,24.3,27.4,30.9,8.8,5.4,1.0
11,1,4,23.7,27.7,31.1,15.7,5.9,1.0
11,1,5,24.6,28.4,31.9,5.6,5.7,1.0
11,1,6,25.5,27.6,30.6,2.9,5.3,1.0
11,1,7,24.5,27.9,31.5,10.1,6.0,1.0
11,1,8,24.4,27.9,31.0,5.4,5.7,1.0
11,1,9,24.5,27.5,31.0,3.6,6.5,1.0
11,1,10,24.8,28.0,31.6,3.8,5.7,1.0
11,2,11,24.4,27.4,31.0,9.7,5.2,1.0
11,2,12,24.7,27.5,30.8,11.8,5.9,1.0
11,2,13,25.0,28.3,31.7,10.4,6.4,1.0
11,2,14,24.4,27.8,31.5,11.2,6.4,1.0
11,2,15,24.9,27.9,31.2,8.9,6.5,1.0
11,2,16,24.7,27.7,30.7,11.4,5.2,1.0
11,2,17,24.9,28.1,31.4,7.2,5.2,1.0
11,2,18,24.3,27.5,31.4,10.1,6.3,1.0
11,2,19,24.2,27.4,30.7,8.4,6.0,1.0
11,2,20,24.3,27.5,31.3,10.1,6.3,1.0
11,3,21,25.0,27.6,30.9,14.7,5.3,1.0
11,3,22,24.4,28.0,30.9,4.1,6.3,1.0
11,3,23,25.1,27.5,31.5,12.8,6.6,1.0
11,3,24,24.2,27.0,30.2,13.3,6.3,1.0
11,3,25,24.7,27.8,31.3,10.1,6.5,1.0
11,3,26,24.1,26.8,29.9,20.8,5.3,1.0
11,3,27,24.2,27.7,31.1,15.3,6.3,1.0
11,3,28,24.3,26.9,30.8,14.6,6.6,1.0
11,3,29,24.5,27.5,31.3,9.5,5.9,1.0
11,3,30,24.3,27.4,31.4,7.6,6.4,1.0
12,1,1,24.2,27.6,31.4,11.3,5.5,1.0
12,1,2,24.5,27.9,31.3,11.9,5.9,1.0
12,1,3,24.6,27.3,31.2,17.0,4.9,1.0
12,1,4,24.2,27.4,31.4,10.7,5.9,1.0
12,1,5,25.2,27.9,31.7,13.9,6.5,1.0
12,1,6,24.4,28.0,31.3,10.4,6.8,1.0
12,1,7,24.5,27.5,31.3,4.2,7.1,1.0
12,1,8,25.1,27.8,31.6,5.6,5.9,1.0
12,1,9,25.3,27.7,31.6,8.9,7.3,1.0
12,1,10,24.8,28.4,31.9,5.4,6.7,0.75
12,2,11,24.6,27.8,31.7,7.2,6.0,1.0
12,2,12,24.9,27.6,31.5,18.7,6.6,1.0
12,2,13,23.9,27.1,30.1,28.9,7.2,1.0
12,2,14,24.3,27.7,31.7,6.0,6.3,1.0
12,2,15,24.0,27.0,30.7,4.5,6.1,1.0
12,2,16,24.2,27.0,30.3,11.7,5.6,1.0
12,2,17,24.4,26.7,30.5,4.1,6.3,1.0
12,2,18,24.6,27.2,30.5,13.9,6.3,1.0
12,2,19,24.8,26.9,30.8,4.1,6.0,1.0
12,2,20,24.5,27.7,31.6,3.6,5.4,1.0
12,3,21,24.4,27.6,31.3,10.5,5.7,1.0
12,3,22,24.0,27.7,30.8,9.8,6.6,1.0
12,3,23,25.0,27.7,30.4,1.4,8.2,1.0
12,3,24,24.7,27.5,31.5,5.9,8.6,1.0
12,3,25,24.6,27.4,30.6,8.5,6.2,0.75
12,3,26,24.5,27.3,30.3,5.4,6.0,1.0
12,3,27,24.0,27.5,31.2,10.1,6.5,1.0
12,3,28,24.3,27.6,30.8,7.2,6.4,1.0
12,3,29,24.4,27.9,31.6,5.9,6.8,1.0
12,3,30,24.5,27.7,31.0,3.7,7.3,1.0
12,3,31,24.9,28.2,31.8,4.9,5.1,0.75
